transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
9c726c2f-419d-4904-b642-e2a720c2160d,e3f4500f-6239-4297-ab63-912da5d5d24b,2023-12-09 09:22:20,9822.26,GBP,withdrawal,ATM,Walmart,Grocery,United Kingdom,London,False
b7b866ff-ce8c-43cd-8e75-e81126d5805d,3f9db2fb-32b3-4ae1-8507-ae198828694e,2023-06-24 19:41:13,3315.34,GBP,purchase,ATM,Best Buy,Clothing,United Kingdom,London,False
28327c7e-15b2-4b4d-bdb2-f81f9c2f22fb,c73a21ad-de8f-4a8d-a727-9f05ebb3977d,2023-12-07 02:07:49,9081.75,INR,purchase,mobile,Best Buy,Electronics,India,Chennai,False
b4b7abb0-093f-4b4f-aaa2-8ad3a332c13e,18cf0100-e28c-4fda-9041-e6a8ae062d7e,2023-07-09 09:48:58,7374.43,JPY,transfer,in-branch,Target,Electronics,Japan,Fukuoka,False
47188b6f-692b-4654-a4d7-39bb44e29ee3,3e0e06a8-3297-49bf-b082-ac89b0151773,2024-07-14 23:13:44,5686.5,EUR,withdrawal,online,Target,Miscellaneous,Germany,Frankfurt,False
f0cbe167-9ae7-49f7-8b37-cf850858c4bd,b6754d09-64af-4a8b-a16a-9c406586f06b,2023-10-28 04:01:28,1372.34,JPY,withdrawal,in-branch,Target,Grocery,Japan,Osaka,False
ea6308da-2d8b-44e1-b21c-fc379c77b289,b0c84e7a-7170-451d-9c94-3b597bc97930,2023-09-28 23:01:05,3115.56,JPY,withdrawal,mobile,Walmart,Retail,Japan,Osaka,False
3f4edebe-f710-43dd-8487-5dcf40593141,821f0a2a-3b6a-46ed-babc-fd5bfa593ec0,2022-12-10 09:46:45,730.16,JPY,purchase,in-branch,Best Buy,Miscellaneous,Japan,Tokyo,False
81cae547-27ea-4daf-8256-7de159c08272,7fcb1b0c-5bab-4284-a080-ca453ac87cf6,2023-08-18 22:00:36,9529.65,INR,withdrawal,online,Target,Clothing,India,Hyderabad,False
30247e04-26ee-4f94-8daf-8db1e70a0aee,fa2108e3-8be5-4be1-b718-00cf3a8037f4,2022-09-28 16:43:46,8278.54,GBP,withdrawal,in-branch,Best Buy,Retail,United Kingdom,Liverpool,False
ecadb28d-dc67-4388-86dd-ed503f535407,0f003b9f-9a6f-42ec-b828-b47e42c8cd60,2023-09-30 05:07:58,4792.24,USD,transfer,online,Best Buy,Clothing,United States,Phoenix,False
d0304acf-6ff8-4e0c-b5b5-9a90c80f704a,dfc76ca6-32e3-4d7a-bb36-9f0f0386f1c3,2024-01-15 10:09:07,8681.15,GBP,deposit,ATM,Amazon,Clothing,United Kingdom,Liverpool,False
9fa86f7f-b04a-4ae7-af92-78218a123fc7,6f106700-870f-4e3c-b37e-4b390cb32673,2023-10-30 20:29:36,3287.15,EUR,transfer,online,Best Buy,Miscellaneous,Germany,Berlin,False
7bf64cc2-3688-47d3-82e7-4b367e1c97e9,68e86dfc-3cb6-469a-99f0-fe14421b5a1d,2023-04-28 01:02:41,9693.25,GBP,purchase,in-branch,Target,Electronics,United Kingdom,Liverpool,False
77d0a69c-ac7a-43ac-9c03-f679944911ca,da676931-987b-4446-a77e-fff1c3e04786,2023-07-23 02:14:31,4589.62,GBP,withdrawal,in-branch,Target,Electronics,United Kingdom,Glasgow,False
f4a39500-dea1-40ff-bb43-2b04804d4f7c,d06842ba-ae33-439b-8ac8-bf0baa3fb92c,2022-10-24 13:57:38,4052.39,INR,deposit,mobile,Costco,Retail,India,Mumbai,False
542948dd-8994-4b90-89ea-e5e6675efcaf,5c9c0213-9db5-449a-8ab4-31cb5a0c5fa2,2024-07-14 10:29:39,8047.56,USD,purchase,online,Best Buy,Miscellaneous,United States,Los Angeles,False
dcc8e9b0-09ff-4f95-8030-26ae16464fc1,fe57ce70-66ba-4611-8024-7e5c145bf48e,2024-07-10 07:03:16,3961.73,JPY,transfer,ATM,Amazon,Electronics,Japan,Fukuoka,False
1885781e-a07d-4139-b1fa-925b6ffabbf6,93d53274-dab6-497b-bbe6-cafb57a841f3,2023-04-19 02:59:09,142.74,GBP,purchase,online,Target,Grocery,United Kingdom,Glasgow,False
b1b4b2e2-179c-4cc3-abfa-5431c34593df,6e29cf2b-6dc9-4aae-960c-1a92b48b6b89,2023-03-21 22:19:40,3075.17,EUR,withdrawal,ATM,Amazon,Clothing,Germany,Cologne,False
94c96761-5997-4466-b035-3db3e358d65e,d7ca5be8-4155-457e-938e-e7a9bbed44a8,2023-05-05 05:44:46,9900.07,EUR,transfer,ATM,Walmart,Retail,Germany,Cologne,False
5985fff5-b0fc-4574-b997-1dc566ff4a93,64df983d-e27b-4659-a35c-bcae42873953,2023-02-16 05:12:52,8357.27,GBP,withdrawal,online,Best Buy,Clothing,United Kingdom,Birmingham,False
f1251bae-3209-4f94-b839-cfb2327899be,cde1de06-c7aa-4999-81cf-d498a2670067,2022-12-17 04:48:32,5794.04,USD,transfer,ATM,Amazon,Grocery,United States,Phoenix,False
4fdbe9d5-1152-4d90-a4dc-017ef4ad6a0a,d06842ba-ae33-439b-8ac8-bf0baa3fb92c,2023-12-19 01:50:20,4664.59,INR,deposit,mobile,Costco,Miscellaneous,India,Hyderabad,True
003c4f92-a2a1-43ca-8407-507050b27657,43c1a0eb-efb0-4850-95ba-bd2404b6b01d,2023-10-06 04:02:02,9692.84,INR,transfer,ATM,Amazon,Miscellaneous,India,Mumbai,False
a7eee825-b6a1-47bd-bf4c-3f17e06cc93c,c68816cc-e85e-44f9-a6d5-3de4e2168f17,2022-09-09 05:26:56,9345.26,USD,purchase,in-branch,Target,Electronics,United States,Los Angeles,False
19bd7f8f-8ea9-4ee5-920d-c153fbf5d553,f52d7a6b-1c1c-40ac-81a4-d03fa1bf121e,2024-07-10 13:25:51,8562.1,JPY,purchase,ATM,Target,Grocery,Japan,Fukuoka,False
d3d419f8-9e85-4036-864b-c4d584e98329,b3894e63-4d64-4dec-9b0b-eca83f4f9a1f,2023-04-10 06:13:34,2958.88,INR,transfer,mobile,Amazon,Miscellaneous,India,Bangalore,False
eb68541d-d8f5-4827-b93e-9ae7d23de202,387cd678-1c25-4bc5-99be-c684cfe6dd2d,2024-04-17 06:55:51,1411.24,EUR,purchase,ATM,Walmart,Clothing,Germany,Hamburg,False
974245cc-5156-4195-b8f6-e914bba5efba,08e21b61-226f-4898-a407-2ba53ed38f83,2022-12-27 10:46:30,82.57,EUR,withdrawal,in-branch,Costco,Grocery,Germany,Cologne,False
8a429c7e-aa8b-41cb-a1ca-ae19f3931eb1,40c43cea-d953-410c-ac92-0d23bb393845,2022-10-31 00:04:00,4035.45,EUR,deposit,ATM,Walmart,Grocery,Germany,Frankfurt,False
73a99c46-a33c-4ca8-83fd-3a8b6f90bc35,00b18ee6-ff07-459a-8739-6b387cbd45e6,2024-04-16 04:53:56,4980.77,INR,transfer,in-branch,Target,Clothing,India,Bangalore,False
1fa24aa8-0e97-44cd-9931-ff142c682f1c,2dc664cc-56c1-4c3c-84f9-4186562b204a,2022-12-28 16:20:34,9403.63,USD,deposit,online,Amazon,Electronics,United States,New York,False
62bd40e7-eb6b-4d49-a020-67d87974b433,11a253f8-7d2a-425a-b852-0b5a548938e7,2024-05-26 10:03:03,1205.32,USD,deposit,mobile,Walmart,Grocery,United States,Houston,False
999d4e2a-4060-4c07-8e9e-d9b05a728cac,edea0e89-6b66-46a9-90fb-7e789a869415,2023-05-15 03:07:23,4746.55,INR,withdrawal,ATM,Best Buy,Clothing,India,Hyderabad,False
f78c5675-063c-4de1-876c-5a37f0f175c2,75ea281b-21ec-4e8d-91cc-3fccc25e7e0f,2023-06-11 09:20:00,4433.25,GBP,withdrawal,mobile,Best Buy,Clothing,United Kingdom,Manchester,False
d418faf9-b08e-497a-a1ba-53f9c7a223c5,ce113577-df2b-4834-8ab0-fc27f045d549,2022-11-05 05:06:24,5241.35,INR,transfer,online,Best Buy,Electronics,India,Mumbai,False
5ed6731b-bc0b-4b9f-bfc5-b4bd1d1e9aaa,1a35ea7d-ac01-4f89-9d27-55d3088236e3,2023-07-23 03:28:07,6264.01,USD,withdrawal,mobile,Walmart,Miscellaneous,United States,Houston,False
3c3e1aa2-e918-4008-aa35-e866889617e7,1b086c54-0487-4c41-a8c1-484294a12759,2024-02-05 03:52:27,5046.73,EUR,withdrawal,mobile,Target,Grocery,Germany,Munich,False
09e8a662-93bb-4ac1-a078-df0a65586076,f3c735f8-6840-4771-987c-925602bb5caf,2023-10-15 18:13:20,6312.93,GBP,deposit,online,Costco,Electronics,United Kingdom,London,False
d9c3100e-0f0a-434f-919b-303bd2d33b74,51d2c4f6-5300-423c-b8e9-1ad6726b87d9,2023-04-10 04:17:50,6210.89,EUR,purchase,ATM,Target,Miscellaneous,Germany,Frankfurt,False
b646d82b-9868-4d50-a7dd-92e299d8c4a6,68cf3a6d-7e66-476c-b5d5-9623074d9276,2023-04-15 21:45:21,9430.11,USD,purchase,in-branch,Costco,Grocery,United States,Chicago,False
f7287497-0c10-456a-aa76-ab03373e92df,eafd4004-a719-48d5-b54c-ee91aaba594e,2022-10-31 09:06:50,7025.78,GBP,withdrawal,in-branch,Best Buy,Clothing,United Kingdom,Birmingham,False
c065e4d6-07c4-48fb-aad3-2f5c3020bf11,1711d197-51bc-4b38-a8cc-aa6ceeadf2b9,2022-10-23 11:21:41,4273.4,INR,withdrawal,in-branch,Target,Grocery,India,Mumbai,False
19d92560-be3e-406f-8df8-1b5244d1c025,8c988ae5-4c55-4c4a-a1ad-d9ce9c7b15f4,2024-07-21 05:30:25,9318.81,JPY,withdrawal,online,Costco,Miscellaneous,Japan,Tokyo,False
80a85b2f-adb8-4d7b-8dc9-ff2f3bd52553,fdd85812-a30c-47ab-8e05-ca3fa38c087b,2023-07-22 05:41:16,7707.97,JPY,purchase,mobile,Amazon,Clothing,Japan,Sapporo,False
7b88286b-fe67-4229-ad2c-d8d4c20a9ea2,69c15822-f11c-4297-8657-3df11f19e6b4,2024-06-17 08:52:37,6702.14,INR,deposit,mobile,Best Buy,Miscellaneous,India,Chennai,False
0a3dda0d-0f51-4760-ab1a-3bc9ec877a13,02fb6fe7-caf1-4f63-9553-3965e46bffcb,2024-05-29 17:36:52,2337.14,EUR,deposit,ATM,Walmart,Retail,Germany,Berlin,False
8ebe624b-9043-4a93-90f7-557f416b3c0e,0297d4a7-2096-4180-b50d-a3b8f8ce7e29,2023-12-15 13:47:59,7706.92,JPY,purchase,ATM,Costco,Electronics,Japan,Osaka,False
f9f42250-de0c-4d24-9286-e5b596a1db30,75267328-f432-4278-8476-bc6ee0c06c49,2023-11-21 06:20:48,2968.18,JPY,deposit,ATM,Best Buy,Retail,Japan,Sapporo,False
9312777c-aa97-487e-a315-ef5180f713c4,103fc004-71b2-48c6-ac7c-3cc75febf054,2022-09-04 03:52:52,3849.62,JPY,withdrawal,online,Walmart,Grocery,Japan,Fukuoka,False
418fd401-39b0-447b-8a1a-ec28f95dcf7b,e3d9801c-fd8a-418f-8718-a465ddc9d88d,2023-05-30 02:25:00,1770.29,GBP,transfer,online,Target,Clothing,United Kingdom,Birmingham,False
42c255ee-8bbc-4570-a3c9-badd589442c9,951b7346-11d4-4d48-8ca3-f87581cbb683,2023-03-08 02:05:24,7218.46,JPY,purchase,mobile,Target,Grocery,Japan,Osaka,False
4e42dfd7-13df-4f6a-9bf1-ca2537145945,68e86dfc-3cb6-469a-99f0-fe14421b5a1d,2024-03-15 15:03:31,3153.22,GBP,withdrawal,ATM,Costco,Clothing,United Kingdom,Glasgow,False
b0e2503a-6755-4814-8681-25c7a040e6bb,2c9e0555-d8e9-4c8a-902b-101eecc98bd3,2023-03-20 06:23:09,5489.42,EUR,transfer,mobile,Target,Grocery,Germany,Frankfurt,False
b1f85a51-d0d4-426a-98f1-52ad540f6393,a706ec21-60c5-4b20-846b-95e9de231b12,2023-03-09 22:35:02,4728.43,EUR,purchase,online,Costco,Grocery,Germany,Cologne,False
282440f2-5da0-442b-9bfd-9d9abd3dedc2,6109e178-2179-4884-a88e-c3edd9160287,2023-10-03 16:46:32,1571.7,INR,transfer,in-branch,Target,Miscellaneous,India,Hyderabad,False
76b2278c-222d-4325-bfe2-65391f0713b0,921fb534-4ed1-4780-a4fa-313c7ca6243e,2024-02-15 15:14:35,2031.22,EUR,withdrawal,online,Target,Grocery,Germany,Frankfurt,False
4142e46a-e407-49c2-99f1-a6ad930ee955,3029a16a-a1cf-455c-887d-dc0a42a25dad,2023-04-09 08:51:42,9951.14,GBP,purchase,ATM,Costco,Grocery,United Kingdom,London,False
81f95767-4d32-45c6-ab24-b189a540d5a0,93c7ddad-dac8-4bf2-b666-3c6d14bb4170,2023-10-16 20:06:05,9159.09,USD,withdrawal,in-branch,Amazon,Grocery,United States,Houston,False
ef9235f9-ac4f-40a7-8edd-ad5da49e535f,323b541e-f002-4801-92a1-e12e1a62766c,2024-03-18 15:53:40,4316.41,USD,purchase,online,Costco,Miscellaneous,United States,New York,False
309a13ee-b036-47eb-ad91-636ef3fc448d,f8a352e3-a2ef-47ac-be45-dec88f70bc1b,2022-10-10 02:32:21,9612.97,JPY,withdrawal,mobile,Best Buy,Miscellaneous,Japan,Fukuoka,False
281126fe-a45b-4a10-af5d-b684a7110a88,f00d6790-fe2c-4790-8a75-091aa27aa5be,2023-02-07 06:40:37,7197.06,GBP,purchase,mobile,Amazon,Clothing,United Kingdom,London,False
279f7523-a59d-4fca-b77f-3c17e4924001,46d7c3d0-41ae-47ea-8f55-82b433fb3740,2022-12-26 12:18:14,634.45,EUR,deposit,online,Costco,Grocery,Germany,Berlin,False
94429005-e4c3-4d29-8fb3-972f3e663ace,cc3a4341-3f40-4513-957d-3a5982482967,2023-06-13 18:52:51,4618.58,INR,purchase,ATM,Amazon,Grocery,India,Mumbai,False
ed521d46-3860-45aa-a2fd-ed6675ff79f4,4efa63b3-8b69-4118-8c5c-5367760fb2e3,2023-01-18 06:48:28,5694.27,INR,withdrawal,mobile,Best Buy,Grocery,India,Chennai,False
9ce901c0-7699-4153-8c9e-4c6935577a94,40bd0f54-dc80-4610-84ee-1e8599d80549,2024-07-29 22:41:36,1808.52,EUR,withdrawal,ATM,Amazon,Retail,Germany,Berlin,False
8641b978-5e05-4005-8f30-b2bd76c56ca3,747d0cf9-0e99-41a3-bfbf-a272a6f35685,2022-12-30 21:38:22,2845.75,JPY,withdrawal,in-branch,Walmart,Grocery,Japan,Tokyo,False
5bbded84-be27-43ca-80df-55480f06b504,e0e05d14-038f-444c-95ff-c42d97626adc,2023-10-17 18:20:46,7482.89,GBP,purchase,online,Walmart,Retail,United Kingdom,Birmingham,False
4fd24283-412f-461a-8b70-c8d7c47b967e,5962eb03-b7a2-4d3b-81fb-5b85579e307d,2022-10-13 17:12:14,5814.94,GBP,purchase,ATM,Walmart,Clothing,United Kingdom,Liverpool,True
cd29bd3c-1856-4fd0-9c19-a514d7b0e6a0,661835c3-3793-4ce1-a234-9a3009a1e47b,2024-04-19 23:48:06,1081.84,GBP,transfer,ATM,Target,Retail,United Kingdom,Manchester,False
fa0ec78d-8bd5-47ed-b8ba-94050cba0064,dc337450-d20e-4f3a-acc7-f06ee502aee4,2023-07-12 15:46:03,44.49,GBP,transfer,online,Amazon,Grocery,United Kingdom,Liverpool,False
37d54a5f-e285-40b9-b094-7968cf38dc36,5ab4d87a-635a-469e-967f-9c1eff8f8bf5,2024-02-05 14:30:21,4844.99,GBP,deposit,mobile,Amazon,Grocery,United Kingdom,Liverpool,False
536cbf93-f433-4257-b09f-87e8a1578e19,687b459a-10bf-4b96-8447-44f2b4e309e0,2024-06-08 22:59:04,6612.57,INR,withdrawal,online,Target,Miscellaneous,India,Mumbai,False
9d1041fa-28e7-4717-a472-edb5d5e01e8b,921fb534-4ed1-4780-a4fa-313c7ca6243e,2024-06-30 08:27:50,2872.93,EUR,deposit,online,Target,Electronics,Germany,Hamburg,False
769ec240-6de8-44e8-bf42-ba29ed954aac,51d2c4f6-5300-423c-b8e9-1ad6726b87d9,2023-12-30 13:29:59,6308.02,EUR,transfer,online,Walmart,Clothing,Germany,Cologne,False
641fb91b-7072-431d-b966-9a288a6425fb,3fca021c-47e2-4c80-8deb-c38e0ecd3086,2022-08-16 03:47:14,7346.48,JPY,withdrawal,in-branch,Amazon,Retail,Japan,Fukuoka,False
69628d08-2dfe-4c64-b60e-13733ee8f9a4,a480242e-e531-4501-a2a7-1109b0e0c360,2023-07-21 20:00:15,8846.23,EUR,withdrawal,ATM,Costco,Miscellaneous,Germany,Berlin,False
3e05b6ab-34be-4b62-8a16-d86b431eb6d5,2683e776-5800-4172-b2dc-a87801343b57,2023-12-05 19:28:57,8350.39,EUR,deposit,mobile,Costco,Retail,Germany,Frankfurt,False
aaa8e798-853d-4878-9213-8fba96027616,bd4f727c-3b61-4908-b8f3-759204de121e,2023-05-28 06:55:37,805.12,EUR,transfer,in-branch,Target,Clothing,Germany,Munich,False
55679382-6397-4cdc-8dd0-de6b7088c5cd,7c38331e-e32b-4ec6-bf8b-2b609a5e5422,2023-03-13 03:08:06,9910.02,JPY,purchase,ATM,Walmart,Clothing,Japan,Fukuoka,False
0c6d20a3-5ae2-4d50-b202-f52adaecebb0,03d5e123-ce7c-46f5-b3d3-40821c5e74bd,2022-09-20 23:57:17,146.28,GBP,withdrawal,mobile,Best Buy,Electronics,United Kingdom,Birmingham,False
0201077d-3b37-4cb4-90a3-7c51adbb98d8,2683e776-5800-4172-b2dc-a87801343b57,2023-07-18 19:39:24,5260.46,EUR,purchase,mobile,Costco,Electronics,Germany,Berlin,False
d88c912a-83a1-4fa5-ad4e-1b9837beae36,02fb6fe7-caf1-4f63-9553-3965e46bffcb,2023-06-29 22:39:24,9237.24,EUR,purchase,in-branch,Costco,Electronics,Germany,Berlin,False
7fd7081f-c04c-400f-992d-5acc8dc6be48,c62eb15c-723e-4134-a055-5c6632f5a91b,2022-12-22 15:26:27,2563.93,GBP,withdrawal,in-branch,Target,Grocery,United Kingdom,Glasgow,False
721c5ddf-3ec4-4d89-aa09-62810a6db9e6,f62265e9-39dc-464c-b71f-43bb1fef2f2c,2024-01-10 17:37:49,1957.33,INR,transfer,online,Target,Clothing,India,Chennai,False
18492fe0-6403-4fd1-bf3d-6e2f047f36aa,b8caf225-75fe-4a2a-9071-176b532c393f,2023-06-07 07:02:53,5355.73,GBP,transfer,online,Costco,Retail,United Kingdom,London,False
90c2e22e-851e-43ac-a886-59624ec39919,49b29aaf-0a48-4bc2-9c0a-3ffd14782ea0,2022-12-13 21:19:04,1397.11,EUR,transfer,ATM,Target,Clothing,Germany,Munich,False
b11567b6-9158-4928-a8ad-3677862f3962,b419d49b-6d2b-4dfb-b966-fb23632c3f92,2024-02-22 10:59:10,3053.84,GBP,deposit,ATM,Target,Retail,United Kingdom,London,False
de361811-26b9-4680-a6d5-bb3c6cbfc07c,a8bd6f92-9e47-4121-99ef-e934de513ed7,2022-08-19 03:35:47,1887.56,USD,transfer,ATM,Walmart,Miscellaneous,United States,New York,False
5e4aaa2c-ea66-4261-97de-a3664bc96bd8,6df0ba7c-3dde-4644-affe-48571b7fde57,2024-07-10 09:23:51,2654.66,GBP,purchase,online,Costco,Retail,United Kingdom,Manchester,False
14d2392e-0776-4dea-9620-673912ae4017,2afc8665-d47d-4294-a290-04d2fb8c21ed,2023-06-25 18:43:33,9941.51,GBP,purchase,in-branch,Costco,Miscellaneous,United Kingdom,Glasgow,False
cdaad894-f72a-4058-a83a-5900ccdaca27,edaaa403-c5d5-477f-9ecd-a7862c758e81,2024-07-03 13:28:19,1500.91,USD,transfer,in-branch,Walmart,Electronics,United States,New York,False
9e167b9c-83dd-4d76-8443-792980332a12,8d08f448-a082-4e15-9537-73f3db6e93f0,2023-04-23 04:14:06,9848.09,EUR,deposit,in-branch,Target,Grocery,Germany,Munich,True
f3ad9128-141a-4908-950a-256f4e33a787,cde1de06-c7aa-4999-81cf-d498a2670067,2023-01-24 23:53:42,2784.44,USD,withdrawal,ATM,Costco,Electronics,United States,Chicago,False
61b595a8-92ac-4c44-8351-5456975bd805,33f568ad-a7be-411b-a6a5-cca2db13e129,2022-12-30 13:44:03,131.26,EUR,deposit,in-branch,Costco,Miscellaneous,Germany,Cologne,False
01fba45a-370c-4f70-a38e-e524deffcf9c,d515b48a-0008-49b2-b766-d1897782db5c,2024-03-22 04:27:00,5674.22,USD,transfer,mobile,Walmart,Clothing,United States,Phoenix,False
5c4e31a4-7e64-4b3c-a060-d2a8d4585138,4fd4917d-8d6c-4d1c-9518-dc8c26e1f9d3,2023-08-19 07:30:37,2465.21,INR,transfer,online,Best Buy,Retail,India,Bangalore,False
9215469b-be4d-4494-9070-dff1b8d7d0ca,77b41e6f-1180-44a7-97b0-ddcfea21cfa0,2022-11-16 10:01:50,660.52,INR,transfer,mobile,Walmart,Grocery,India,Chennai,False
00db219c-c939-4705-a772-56cc8d1f776b,f8b616d3-9544-4e40-952d-883a479a0b29,2023-01-14 22:37:54,9416.56,USD,deposit,online,Best Buy,Retail,United States,New York,False
cf1a6fea-2e8d-4e2b-a0e0-671d6fffc457,fcb5b0b3-33a5-45b9-b528-3511676b20bb,2023-02-16 19:07:00,5660.72,USD,deposit,in-branch,Target,Grocery,United States,Chicago,False
bba3245c-b0ba-492c-8b60-9d7e4c3700c6,86d8e9cb-7707-455e-9f5c-ff8c75c46adf,2022-12-03 17:54:46,5773.35,GBP,transfer,mobile,Costco,Electronics,United Kingdom,Glasgow,False
d7f0835b-7474-472e-be04-f1083de06b94,2f4909ef-8bef-4f37-83c6-f9fae4e1ca00,2023-12-06 14:28:02,2686.01,GBP,transfer,in-branch,Target,Miscellaneous,United Kingdom,Manchester,False
375854f1-2db8-4438-9a7b-0c61e8bd893b,66cbe882-39d7-408f-a57c-40e71b31efcb,2023-01-06 11:14:29,9752.94,USD,transfer,in-branch,Target,Electronics,United States,Los Angeles,False
27497979-c95f-4d60-a593-2eb0cf99f334,1c25abc3-fc18-4964-aa88-3e58677b6638,2022-11-14 22:05:07,4002.51,GBP,withdrawal,online,Amazon,Miscellaneous,United Kingdom,Liverpool,False
b029abad-e4f6-487a-83d3-2063d09b7b93,d5002907-a0dd-4ffa-b382-ebd7f9271238,2023-09-26 23:57:05,5427.76,EUR,deposit,ATM,Walmart,Electronics,Germany,Berlin,False
fe51925c-d0d0-4012-89e1-ae2ab433e923,405a0126-fcb9-4b65-9af9-92b63b6b2b45,2023-05-02 19:03:00,6938.25,INR,deposit,ATM,Costco,Miscellaneous,India,Mumbai,False
003e572b-172c-4c56-9088-f46c1654b95f,dc348c65-545b-4df0-964e-a8d627047717,2024-02-06 22:44:27,1615.93,GBP,withdrawal,ATM,Walmart,Miscellaneous,United Kingdom,London,False
d5874a2e-7291-44ba-9238-b037985a6b5f,6c1ad38c-4a6f-41ee-955d-134b13122e04,2023-01-28 22:16:03,6745.53,INR,withdrawal,in-branch,Amazon,Electronics,India,Mumbai,False
9a7a3143-e5ce-4cc0-ad1f-fef1e7880110,230dbb6a-f36d-478b-b93b-1bd009ac55d0,2023-02-26 03:12:37,7264.12,USD,withdrawal,online,Target,Miscellaneous,United States,New York,False
457b5608-dc9b-4e4b-9a5d-414d4e9048f5,fa042157-1201-4253-9b00-31be3e9f78d4,2022-09-12 12:15:13,7586.98,GBP,withdrawal,mobile,Best Buy,Clothing,United Kingdom,Glasgow,False
efe59420-89a8-4952-ad82-1d8a8bca730c,f82fbafe-d1f4-4a3e-8617-ff73ebe017d3,2023-02-24 10:03:06,3676.13,GBP,purchase,in-branch,Costco,Grocery,United Kingdom,Glasgow,True
c28be780-ebdd-4f5f-811e-3ad6905cd9d3,dc348c65-545b-4df0-964e-a8d627047717,2024-06-01 20:44:32,2350.01,GBP,deposit,mobile,Best Buy,Retail,United Kingdom,Manchester,False
b12744d7-6706-47cc-986c-4a226712f8de,08e21b61-226f-4898-a407-2ba53ed38f83,2024-04-29 10:59:27,7114.7,EUR,deposit,ATM,Costco,Electronics,Germany,Frankfurt,False
c5f9a636-7ec4-450f-956e-e17b6c9246c3,d5002907-a0dd-4ffa-b382-ebd7f9271238,2022-08-25 22:24:58,240.64,EUR,withdrawal,in-branch,Walmart,Retail,Germany,Cologne,True
292acc44-cfc2-4c5f-97ae-affd3825980e,1711d197-51bc-4b38-a8cc-aa6ceeadf2b9,2023-05-20 23:51:24,3377.78,INR,withdrawal,in-branch,Walmart,Electronics,India,Delhi,False
e0cb1b6e-bd1a-448e-924e-73b1df126f96,cc5176b9-1e08-4c67-9374-33e7502bbbd1,2023-03-02 23:35:27,1294.72,GBP,purchase,ATM,Costco,Grocery,United Kingdom,London,False
f963862e-d7a8-46d9-b704-cacc3db09729,15c19cd6-5674-4735-aee7-1ce8a01bc412,2023-12-08 12:09:05,6365.25,GBP,withdrawal,online,Costco,Miscellaneous,United Kingdom,Manchester,False
57856e94-6bcf-489c-819a-ca12908e2ec6,d22edcd0-a052-4c6e-8880-6ef7edf4a515,2022-12-18 21:38:35,7388.36,USD,purchase,online,Costco,Grocery,United States,Phoenix,True
efd78810-4f3f-4dea-ba4d-3d47823f359b,b8caf225-75fe-4a2a-9071-176b532c393f,2023-01-11 16:34:10,6764.6,GBP,purchase,online,Walmart,Miscellaneous,United Kingdom,Birmingham,False
254e33f9-12ae-474a-a7c2-c97b8caea875,edaaa403-c5d5-477f-9ecd-a7862c758e81,2024-05-18 23:58:20,7828.77,USD,purchase,online,Best Buy,Clothing,United States,Los Angeles,False
7bd59884-b181-4d93-af27-c0dcd9c868e8,e6674715-da32-4a92-9174-6e3b5ff9bff4,2024-03-31 09:55:43,8078.04,JPY,purchase,ATM,Best Buy,Retail,Japan,Fukuoka,False
fa15899d-48dc-43bd-8913-6d24b837b759,600daa86-57f8-4f81-865a-983264bf16c3,2022-10-19 01:53:54,7443.51,EUR,purchase,mobile,Walmart,Grocery,Germany,Berlin,False
3b9ce425-a05d-4f6b-9e49-d42a597c1eb9,3baaff17-a31d-49aa-96e8-b884b52908f0,2023-06-25 13:18:52,1916.04,USD,purchase,mobile,Target,Miscellaneous,United States,Los Angeles,False
3c5fb50e-f638-4273-ba09-4f757dc3e1c1,1312f102-a29f-4631-8b34-f0471115a37b,2023-12-13 05:49:18,5890.42,EUR,withdrawal,online,Target,Grocery,Germany,Hamburg,False
78b964c9-4d5e-4bcc-96ce-9b9aabbee501,d58c84ee-af7e-4490-989b-8d525ef72183,2024-05-25 04:29:53,8710.44,USD,deposit,online,Costco,Retail,United States,Phoenix,False
21e0ebd8-546a-4bfa-9005-eab495b0bf05,8cc86fe3-7f08-4d9b-abab-5e0b5a7d10e0,2022-08-25 09:53:07,8776.81,USD,purchase,online,Walmart,Grocery,United States,New York,False
b29a60c8-1067-4f86-aa7a-e20a50380df0,5d5425bd-b738-4799-b127-83581ea57f26,2023-05-31 08:02:46,9381.59,GBP,purchase,in-branch,Best Buy,Electronics,United Kingdom,London,False
9e7bddf2-39c3-4db2-8385-33e37cb9aaa7,2efd940b-3579-4f5f-bd2f-ca0d92f02808,2023-04-06 11:42:59,5822.4,GBP,transfer,in-branch,Target,Retail,United Kingdom,Birmingham,True
9675011f-c1f9-4505-8c61-b9c5b9e23773,c849b92a-279d-42cd-bb1f-4f043e84fb8a,2023-09-05 12:06:44,4645.36,INR,deposit,online,Costco,Miscellaneous,India,Hyderabad,False
219b64fc-2935-4212-9bd2-7d454dbc2990,aaf94aac-b954-42ba-b44b-63b54e39859b,2023-12-02 12:41:27,7015.88,JPY,transfer,ATM,Costco,Clothing,Japan,Tokyo,False
773f536d-dd8d-4d01-854f-6a5a5d134614,28eb3173-458f-45c2-978a-e1b1d187beeb,2023-11-29 22:37:18,3712.0,GBP,deposit,ATM,Walmart,Clothing,United Kingdom,London,False
